,pxl_row_in_fullres,pxl_col_in_fullres,spot_index,cell_index,cell_nums
28746,8354.0,3089.016590389016,2912,2912_8,9
28747,8447.668114713104,3230.0,2913,2913_0,19
28748,8474.324465379796,3245.413797169543,2913,2913_1,19
28749,8415.216057200918,3250.8200181425414,2913,2913_2,19
28750,8449.308421461108,3319.728191421499,2913,2913_3,19
28751,8378.227128188033,3288.4514632950036,2913,2913_4,19
28752,8479.142166832597,3344.6748831347277,2913,2913_5,19
28753,8381.84691331631,3369.0,2913,2913_6,19
28754,8462.300916072705,3300.9494978776365,2913,2913_7,19
28755,8476.347038880212,3269.8525488363694,2913,2913_8,19
28756,8492.0,3317.110171882832,2913,2913_9,19
28757,8353.0,3345.0381931781376,2913,2913_10,19
28758,8460.791887006764,3350.4014404747227,2913,2913_11,19
28759,8367.247900864088,3320.1193859327855,2913,2913_12,19
28760,8404.65643979201,3341.258658520907,2913,2913_13,19
28761,8465.231067366336,3327.7652266402956,2913,2913_14,19
28762,8454.431331057647,3337.892439839905,2913,2913_15,19
28763,8430.12306152242,3338.9302444302984,2913,2913_16,19
28764,8431.482934517913,3285.462265791741,2913,2913_17,19
28765,8398.771120708783,3306.3796648166654,2913,2913_18,19
28766,8396.405272063355,3539.8959687131364,2914,2914_0,14
28767,8492.0,3496.61909243983,2914,2914_1,14
28768,8441.595102975893,3527.3880045102624,2914,2914_2,14
28769,8392.889288133201,3459.1213786810586,2914,2914_3,14
28770,8473.394524408219,3533.055456314047,2914,2914_4,14
28771,8469.918133115249,3477.956007531253,2914,2914_5,14
28772,8398.369256666396,3417.0,2914,2914_6,14
28773,8449.038133949722,3556.0,2914,2914_7,14
28774,8394.436007931812,3485.4790636215635,2914,2914_8,14
28775,8353.0,3509.884084975245,2914,2914_9,14
28776,8419.572629446377,3465.7267432266262,2914,2914_10,14
28777,8490.684716278447,3467.6696383432595,2914,2914_11,14
28778,8375.67970215029,3450.375257575118,2914,2914_12,14
28779,8470.624351710143,3499.6713487611228,2914,2914_13,14
28780,8464.319321957622,3644.7201046772066,2915,2915_0,8
28781,8374.57675656223,3671.1808886569615,2915,2915_1,8
28782,8412.272337056176,3603.0,2915,2915_2,8
28783,8352.0,3658.1833794056574,2915,2915_3,8
28784,8449.108230222937,3698.172402101773,2915,2915_4,8
28785,8491.0,3691.9728102897243,2915,2915_5,8
28786,8396.829265049077,3654.06265198737,2915,2915_6,8
28787,8386.54841340137,3742.0,2915,2915_7,8
28788,8446.209542642435,3881.9108317907876,2916,2916_0,8
28789,8491.0,3799.3804204845255,2916,2916_1,8
28790,8454.956733924522,3797.7934689469653,2916,2916_2,8
28791,8352.0,3846.721237160883,2916,2916_3,8
28792,8468.95102939667,3929.0,2916,2916_4,8
28793,8382.57673962404,3790.0,2916,2916_5,8
28794,8373.289920698538,3915.506612842936,2916,2916_6,8
28795,8364.906287422356,3799.8894117857976,2916,2916_7,8
28796,8367.500007504957,4055.0288225080085,2917,2917_0,10
28797,8367.352662923879,4105.853311515429,2917,2917_1,10
28798,8385.306545266376,4091.1338078460153,2917,2917_2,10
28799,8351.0,4016.0412069622876,2917,2917_3,10
28800,8422.48590997545,3998.2561595770417,2917,2917_4,10
28801,8490.0,4083.954502220584,2917,2917_5,10
28802,8462.544501094384,4116.0,2917,2917_6,10
28803,8374.593832294082,3985.046371107907,2917,2917_7,10
28804,8420.951095296394,3977.0,2917,2917_8,10
28805,8408.860182993902,4068.2740419442853,2917,2917_9,10
28806,8403.81484970539,4270.070655042969,2918,2918_0,10
28807,8473.653305117488,4164.0,2918,2918_1,10
28808,8483.639422146938,4185.844668976963,2918,2918_2,10
28809,8375.973799717876,4226.545725265093,2918,2918_3,10
28810,8366.604384746715,4175.125680993169,2918,2918_4,10
28811,8467.691619798023,4288.764533926014,2918,2918_5,10
28812,8444.62842236514,4303.0,2918,2918_6,10
28813,8404.140409844953,4174.072154812444,2918,2918_7,10
28814,8351.0,4287.820734026029,2918,2918_8,10
28815,8490.0,4240.752015639829,2918,2918_9,10
28816,8489.0,4402.946618653793,2919,2919_0,12
28817,8444.751497627787,4379.535432466371,2919,2919_1,12
28818,8350.0,4409.966329081158,2919,2919_2,12
28819,8431.225236994747,4393.103536041404,2919,2919_3,12
28820,8441.37019838671,4414.741007427404,2919,2919_4,12
28821,8400.460776678123,4360.341489120008,2919,2919_5,12
28822,8416.586242782034,4489.0,2919,2919_6,12
28823,8477.192107088285,4450.422097190267,2919,2919_7,12
28824,8399.956404982322,4350.122108345535,2919,2919_8,12
28825,8351.384459031984,4453.588579795022,2919,2919_9,12
28826,8480.193872358563,4435.7348806968985,2919,2919_10,12
28827,8430.937044994633,4350.0,2919,2919_11,12
28828,8489.0,4574.9078875076,2920,2920_0,14
28829,8429.5874119153,4556.751567518682,2920,2920_1,14
28830,8467.403133751788,4610.6663940001845,2920,2920_2,14
28831,8394.336050266711,4676.0,2920,2920_3,14
28832,8472.242603360726,4630.965517437852,2920,2920_4,14
28833,8378.637476293241,4577.563954979053,2920,2920_5,14
28834,8453.850423412192,4666.157711369251,2920,2920_6,14
28835,8416.651347050278,4592.8189343347285,2920,2920_7,14
28836,8395.262642038628,4538.042145690831,2920,2920_8,14
28837,8371.676664035902,4593.187662960085,2920,2920_9,14
28838,8423.91757572845,4537.0,2920,2920_10,14
28839,8350.0,4627.424311089997,2920,2920_11,14
28840,8387.258331400368,4617.309312625599,2920,2920_12,14
28841,8453.663429886106,4652.7906723647875,2920,2920_13,14
28842,8463.324100931131,4801.769333698997,2921,2921_0,19
28843,8371.360662104633,4809.1332752692,2921,2921_1,19
28844,8443.422323030974,4809.08060381771,2921,2921_2,19
28845,8465.532914594929,4860.381319529516,2921,2921_3,19
28846,8419.21971485285,4775.749502163307,2921,2921_4,19
28847,8475.10269969458,4741.35149638563,2921,2921_5,19
28848,8371.768409003578,4862.0,2921,2921_6,19
28849,8352.332473487177,4774.439513346212,2921,2921_7,19
28850,8434.387784101005,4746.56751849067,2921,2921_8,19
28851,8364.032266817723,4828.799437927615,2921,2921_9,19
28852,8349.0,4755.576822465395,2921,2921_10,19
28853,8395.72309473278,4766.065925495077,2921,2921_11,19
28854,8367.799990512452,4747.0694438593,2921,2921_12,19
28855,8351.762299826356,4801.5811504922995,2921,2921_13,19
28856,8458.456411878533,4850.116396128848,2921,2921_14,19
28857,8410.208398585786,4723.0,2921,2921_15,19
28858,8406.566998132887,4839.5305551620995,2921,2921_16,19
28859,8406.618024126494,4747.570949951329,2921,2921_17,19
28860,8488.0,4829.978977432858,2921,2921_18,19
28861,8437.896946302091,5049.0,2922,2922_0,14
28862,8349.0,5011.625921054038,2922,2922_1,14
28863,8476.173672478935,5018.270489343673,2922,2922_2,14
28864,8476.166317594356,4940.044050178061,2922,2922_3,14
28865,8427.99074582569,4915.04414921738,2922,2922_4,14
28866,8387.32775170722,4960.4924249466585,2922,2922_5,14
28867,8401.12365456707,5048.450264849201,2922,2922_6,14
28868,8431.915276635556,5014.971752828445,2922,2922_7,14
28869,8434.079251173614,5032.295535048122,2922,2922_8,14
28870,8408.768879333513,4910.0,2922,2922_9,14
28871,8456.799495586381,4943.261907993725,2922,2922_10,14
28872,8469.225887211984,5038.68198834537,2922,2922_11,14
28873,8419.665359734327,4966.070913522135,2922,2922_12,14
28874,8488.0,4982.8982902731495,2922,2922_13,14
28875,8348.0,5144.429449152401,2923,2923_0,10
28876,8420.828258892463,5155.766374383741,2923,2923_1,10
28877,8466.451393942873,5236.0,2923,2923_2,10
28878,8481.316856904636,5097.0,2923,2923_3,10
28879,8368.657515561457,5111.24136894606,2923,2923_4,10
28880,8487.0,5165.946107943196,2923,2923_5,10
28881,8392.717166856552,5171.1895391762055,2923,2923_6,10
28882,8381.289196901762,5231.430392885359,2923,2923_7,10
28883,8421.31482035495,5229.858558230237,2923,2923_8,10
28884,8471.954893502003,5203.014794888351,2923,2923_9,10
28885,8423.940895392343,5423.0,2924,2924_0,13
28886,8480.923417946557,5372.981058345106,2924,2924_1,13
28887,8487.0,5326.751198450377,2924,2924_2,13
28888,8450.36050286553,5417.91088513361,2924,2924_3,13
28889,8348.0,5337.393171385262,2924,2924_4,13
28890,8456.009500650202,5342.098043630158,2924,2924_5,13
28891,8418.263633718978,5284.0,2924,2924_6,13
28892,8476.419897161242,5286.414001255129,2924,2924_7,13
28893,8373.568202645176,5410.905810129221,2924,2924_8,13
28894,8368.479646793143,5360.012178785625,2924,2924_9,13
28895,8397.505988156414,5388.727726846325,2924,2924_10,13
28896,8447.22915142365,5284.9997938790675,2924,2924_11,13
28897,8475.09492900827,5351.769366291342,2924,2924_12,13
28898,8423.531922659697,5470.0,2925,2925_0,12
28899,8420.917538767864,5532.7815296019835,2925,2925_1,12
28900,8486.0,5520.920355608432,2925,2925_2,12
28901,8454.374527330117,5499.154343979543,2925,2925_3,12
28902,8393.620771876516,5609.0,2925,2925_4,12
28903,8376.946021676946,5516.534295662878,2925,2925_5,12
28904,8452.974383896542,5580.422370047136,2925,2925_6,12
28905,8485.998855396543,5547.193088307591,2925,2925_7,12
28906,8481.634014167463,5500.8321982856205,2925,2925_8,12
28907,8451.064380809057,5533.669700775027,2925,2925_9,12
28908,8347.0,5593.103959687687,2925,2925_10,12
28909,8359.17281716458,5487.638721264237,2925,2925_11,12
28910,8393.688251434953,5685.988840376937,2926,2926_0,16
28911,8380.726172735991,5661.429012695112,2926,2926_1,16
28912,8403.38583415861,5704.871265207397,2926,2926_2,16
28913,8347.0,5760.127242343378,2926,2926_3,16
28914,8400.81246903984,5791.9538688153625,2926,2926_4,16
28915,8476.636220702736,5719.194667462464,2926,2926_5,16
28916,8354.033819279422,5739.316693918001,2926,2926_6,16
28917,8412.168415888362,5773.452866596872,2926,2926_7,16
28918,8425.529516950528,5673.53397098077,2926,2926_8,16
28919,8460.199331466358,5775.3165414314735,2926,2926_9,16
28920,8419.655870711205,5755.718589284395,2926,2926_10,16
28921,8428.339191966792,5796.0,2926,2926_11,16
28922,8486.0,5737.328453133157,2926,2926_12,16
28923,8383.234840155545,5724.968153632837,2926,2926_13,16
28924,8426.778681416092,5657.0,2926,2926_14,16
28925,8370.773607886164,5751.538819385496,2926,2926_15,16
28926,8385.923625453277,5898.66728293388,2927,2927_0,8
28927,8359.127632936787,5982.0,2927,2927_1,8
28928,8396.960323299812,5920.433782908734,2927,2927_2,8
28929,8346.0,5910.7375008523695,2927,2927_3,8
28930,8402.653130952416,5956.720626712631,2927,2927_4,8
28931,8396.139325012535,5843.0,2927,2927_5,8
28932,8483.606043209547,5963.319675184819,2927,2927_6,8
28933,8485.0,5895.3628591885445,2927,2927_7,8
28934,8485.0,6051.704888123422,2928,2928_0,7
28935,8395.269172393037,6107.558736816135,2928,2928_1,7
28936,8414.864625159877,6169.0,2928,2928_2,7
28937,8366.51482421291,6108.717323135756,2928,2928_3,7
28938,8464.586109087368,6030.0,2928,2928_4,7
28939,8346.0,6153.274057013732,2928,2928_5,7
28940,8418.488392180365,6055.604906504197,2928,2928_6,7
28941,8344.0,6808.910233691681,2929,2929_0,11
28942,8465.016005229114,6846.933972422051,2929,2929_1,11
28943,8441.567761975295,6777.0,2929,2929_2,11
28944,8462.674636323061,6916.0,2929,2929_3,11
28945,8465.749457308097,6803.746224473276,2929,2929_4,11
28946,8408.313063742353,6838.18723284036,2929,2929_5,11
28947,8345.756249745427,6847.655210095292,2929,2929_6,11
28948,8360.04245087627,6821.950633345664,2929,2929_7,11
28949,8462.64273545827,6784.6946051088835,2929,2929_8,11
28950,8483.0,6837.7139295543375,2929,2929_9,11
28951,8400.942587859965,6890.267201435644,2929,2929_10,11
28952,8437.82896550491,6985.002969292603,2930,2930_0,11
28953,8439.254118990413,7102.0,2930,2930_1,11
28954,8348.524244514752,6991.949893979439,2930,2930_2,11
28955,8452.640740101973,7001.314666680066,2930,2930_3,11
28956,8456.216742277564,7039.14781463163,2930,2930_4,11
28957,8444.27597909778,6963.0,2930,2930_5,11
28958,8371.036420456061,7026.014493444693,2930,2930_6,11
28959,8482.0,7026.240776498321,2930,2930_7,11
28960,8343.0,7039.2021594838,2930,2930_8,11
28961,8354.472317513637,7057.017147780508,2930,2930_9,11
28962,8348.644384708708,7064.167482338281,2930,2930_10,11
28963,8366.843225694765,7166.898906024955,2931,2931_0,12
28964,8482.0,7191.612955413122,2931,2931_1,12
28965,8458.162380266092,7204.682034686236,2931,2931_2,12
28966,8423.943614039714,7235.218139802984,2931,2931_3,12
28967,8430.639390199776,7150.0,2931,2931_4,12
28968,8373.040781529631,7178.438029342697,2931,2931_5,12
28969,8348.31944580629,7264.492401162905,2931,2931_6,12
28970,8384.255914376368,7289.0,2931,2931_7,12
28971,8471.765087540818,7170.454545231699,2931,2931_8,12
28972,8356.940108643299,7284.783446541166,2931,2931_9,12
28973,8416.165772793172,7176.184424840278,2931,2931_10,12
28974,8343.0,7243.950663765533,2931,2931_11,12
28975,8377.054638709664,7475.0,2932,2932_0,10
28976,8342.0,7376.37340072108,2932,2932_1,10
28977,8430.958747674738,7434.741521430078,2932,2932_2,10
28978,8382.476723251912,7434.113932967174,2932,2932_3,10
28979,8412.317603893789,7359.144886126552,2932,2932_4,10
28980,8368.190972845608,7422.75882413318,2932,2932_5,10
28981,8376.471756708168,7336.0,2932,2932_6,10
28982,8481.0,7387.705750676863,2932,2932_7,10
28983,8360.709927087968,7343.913248587394,2932,2932_8,10
28984,8454.001951473443,7449.758295268848,2932,2932_9,10
28985,8421.514082147256,7616.487251673766,2933,2933_0,8
28986,8342.0,7649.098871881359,2933,2933_1,8
28987,8481.0,7633.422307129257,2933,2933_2,8
28988,8385.556851049534,7523.0,2933,2933_3,8
28989,8399.998053118474,7662.0,2933,2933_4,8
28990,8351.677215996924,7612.7667317975165,2933,2933_5,8
28991,8443.56490104285,7650.233341333209,2933,2933_6,8
28992,8421.852706679203,7527.915940007604,2933,2933_7,8
28993,8341.0,7710.0,2934,2934_0,7
28994,8428.427446143247,7768.844637997717,2934,2934_1,7
28995,8356.209146051557,7843.053636838969,2934,2934_2,7
28996,8480.0,7805.266111390365,2934,2934_3,7
28997,8454.036261472562,7736.968109516449,2934,2934_4,7
28998,8394.170738156681,7828.720902617654,2934,2934_5,7
28999,8418.79250333815,7849.0,2934,2934_6,7
29000,8405.364278695557,7907.721131551589,2935,2935_0,8
29001,8341.0,7952.908186668521,2935,2935_1,8
29002,8400.109516455313,7942.078372100991,2935,2935_2,8
29003,8443.547863976082,8036.0,2935,2935_3,8
29004,8362.85939982916,7901.717754673291,2935,2935_4,8
29005,8378.267015136536,7963.16056123718,2935,2935_5,8
29006,8480.0,7917.92987373668,2935,2935_6,8
29007,8454.607968651213,7897.0,2935,2935_7,8
29008,8427.177832665846,8222.0,2936,2936_0,7
29009,8340.0,8157.799866799867,2936,2936_1,7
29010,8395.393502610585,8088.094312497538,2936,2936_2,7
29011,8479.0,8212.1096793962,2936,2936_3,7
29012,8421.10627379211,8119.626187631564,2936,2936_4,7
29013,8421.023033754724,8083.0,2936,2936_5,7
29014,8477.447705311424,8170.121681238469,2936,2936_6,7
29015,8418.34490040663,8364.91915992551,2937,2937_0,5
29016,8479.0,8354.940887842271,2937,2937_1,5
29017,8345.112902284292,8270.0,2937,2937_2,5
29018,8426.37716026642,8285.67162103406,2937,2937_3,5
29019,8340.0,8409.0,2937,2937_4,5
29020,8463.421675212885,8544.26273278716,2938,2938_0,9
29021,8339.0,8522.678444758256,2938,2938_1,9
29022,8477.070254468095,8520.128757970571,2938,2938_2,9
29023,8442.34876920529,8520.193413986319,2938,2938_3,9
29024,8434.173153730504,8456.0,2938,2938_4,9
29025,8454.559723699682,8464.582674953712,2938,2938_5,9
29026,8368.593953713551,8495.175919350895,2938,2938_6,9
29027,8435.799014474624,8595.0,2938,2938_7,9
29028,8478.0,8562.632997435205,2938,2938_8,9
29030,8454.077553569836,8881.047884992853,2940,2940_0,8
29031,8403.755005512108,8936.272348573251,2940,2940_1,8
29032,8365.50277751937,8846.751480663019,2940,2940_2,8
29033,8338.0,8845.197172359392,2940,2940_3,8
29034,8436.026862301376,8968.0,2940,2940_4,8
29035,8477.0,8893.384623887068,2940,2940_5,8
29036,8439.653129740342,8908.093463678957,2940,2940_6,8
29037,8422.062185305103,8829.0,2940,2940_7,8
29038,8415.362497472604,9155.0,2941,2941_0,4
29039,8338.0,9016.511527563633,2941,2941_1,4
29040,8447.213024435501,9021.066868161439,2941,2941_2,4
29041,8477.0,9016.0,2941,2941_3,4
29042,8476.0,9318.92748694407,2942,2942_0,4
29043,8385.597501625802,9342.0,2942,2942_1,4
29044,8337.0,9203.0,2942,2942_2,4
29045,8347.63840908129,9250.82025864024,2942,2942_3,4
29046,8469.472173886983,9442.224409493305,2943,2943_0,4
29047,8337.0,9477.126868948604,2943,2943_1,4
29048,8425.547123093107,9390.0,2943,2943_2,4
29049,8476.0,9529.0,2943,2943_3,4
29050,8475.0,9715.0,2944,2944_0,2
29051,8336.0,9576.0,2944,2944_1,2
29052,8475.0,9780.58661886561,2945,2945_0,4
29053,8336.0,9763.0,2945,2945_1,4
29054,8419.62485685474,9902.0,2945,2945_2,4
29055,8386.745459064403,9844.925357102255,2945,2945_3,4
29056,8405.137656492088,9993.71030607635,2946,2946_0,3
29057,8336.0,9949.0,2946,2946_1,3
29058,8475.0,10088.0,2946,2946_2,3
29059,8475.0,10243.429257456604,2947,2947_0,5
29060,8442.930953436142,10206.976871763214,2947,2947_1,5
29061,8397.082845755287,10275.0,2947,2947_2,5
29062,8352.329127855592,10136.0,2947,2947_3,5
29063,8336.0,10222.406576958669,2947,2947_4,5
29064,8474.0,10323.0,2948,2948_0,2
29065,8335.0,10462.0,2948,2948_1,2
29066,8428.070226571966,10649.0,2949,2949_0,6
29067,8345.266125293314,10551.880791610267,2949,2949_1,6
29068,8474.0,10614.996904966001,2949,2949_2,6
29069,8364.232349662558,10565.45665730359,2949,2949_3,6
29070,8459.928540262275,10510.0,2949,2949_4,6
29071,8335.0,10600.89183409711,2949,2949_5,6
29072,8473.0,10696.0,2950,2950_0,2
29073,8334.0,10835.0,2950,2950_1,2
29074,8394.577308774027,10940.519928013753,2951,2951_0,9
29075,8425.164263942868,10950.091769574792,2951,2951_1,9
29076,8417.137590092389,10890.34081142889,2951,2951_2,9
29077,8334.0,11004.751605288639,2951,2951_3,9
29078,8451.405929478145,11022.0,2951,2951_4,9
29079,8345.459503005848,10917.782998984081,2951,2951_5,9
29080,8435.485956238646,10974.419109261642,2951,2951_6,9
29081,8362.967685846224,10883.0,2951,2951_7,9
29082,8473.0,10893.196437374972,2951,2951_8,9
29083,8481.934176680747,1516.132676660343,2952,2952_0,6
29084,8411.0,1535.971919558416,2952,2952_1,6
29085,8448.858964282977,1461.069697646958,2952,2952_2,6
29086,8550.0,1541.6071577250136,2952,2952_3,6
29087,8501.492343206808,1596.0,2952,2952_4,6
29088,8527.653574114209,1457.0,2952,2952_5,6
29089,8463.478143889677,1783.0,2953,2953_0,6
29090,8497.288955242355,1765.9368442313514,2953,2953_1,6
29091,8445.14634694032,1746.951054109268,2953,2953_2,6
29092,8477.15270462019,1747.6535431468787,2953,2953_3,6
29093,8410.0,1728.4062491466898,2953,2953_4,6
29094,8549.0,1644.0,2953,2953_5,6
29095,8470.93257603148,1900.8790064030661,2954,2954_0,11
29096,8484.804475011866,1837.2159191242106,2954,2954_1,11
29097,8474.5880503119,1942.2857980894319,2954,2954_2,11
29098,8457.351920058723,1970.0,2954,2954_3,11
29099,8445.715365653128,1882.6945439987933,2954,2954_4,11
29100,8491.158898826961,1878.8974609146942,2954,2954_5,11
29101,8549.0,1912.1888239773723,2954,2954_6,11
29102,8410.0,1947.5360570556866,2954,2954_7,11
29103,8533.358960567759,1853.3657641019352,2954,2954_8,11
29104,8525.359256046237,1951.0850633541747,2954,2954_9,11
29105,8545.711085173965,1831.0,2954,2954_10,11
29106,8548.0,2156.0,2955,2955_0,8
29107,8419.997788821747,2130.8007387311136,2955,2955_1,8
29108,8512.854355536916,2017.0,2955,2955_2,8
29109,8439.942137236561,2097.5685983670082,2955,2955_3,8
29110,8464.829633790467,2109.1811072341306,2955,2955_4,8
29111,8409.0,2150.3367307800054,2955,2955_5,8
29112,8499.650808424929,2113.4742514698796,2955,2955_6,8
29113,8454.812507558314,2030.3669793704744,2955,2955_7,8
29114,8475.828608667018,2240.0487690611885,2956,2956_0,5
29115,8506.995481861919,2315.820395460372,2956,2956_1,5
29116,8409.0,2204.0,2956,2956_2,5
29117,8548.0,2327.6926108194366,2956,2956_3,5
29118,8426.61806168194,2343.0,2956,2956_4,5
29119,8548.0,2442.773227162683,2957,2957_0,11
29120,8466.211795573472,2458.0535869721916,2957,2957_1,11
29121,8524.87202423875,2438.4051781973963,2957,2957_2,11
29122,8409.0,2441.1867068433794,2957,2957_3,11
29123,8506.325680965254,2468.4055048609976,2957,2957_4,11
29124,8460.613666121018,2390.2041567915885,2957,2957_5,11
29125,8496.670053355441,2529.0,2957,2957_6,11
29126,8488.420791185617,2425.7887897477717,2957,2957_7,11
29127,8427.683645579655,2390.0,2957,2957_8,11
29128,8524.103712995478,2398.445920488121,2957,2957_9,11
29129,8492.189614423249,2399.123902625529,2957,2957_10,11
29130,8493.799287927674,2577.0,2958,2958_0,13
29131,8505.485584394426,2598.255904020067,2958,2958_1,13
29132,8489.343766206637,2713.080766988203,2958,2958_2,13
29133,8433.850860938855,2639.0683919980156,2958,2958_3,13
29134,8455.74859284659,2716.0,2958,2958_4,13
29135,8470.226977118073,2649.7577524015196,2958,2958_5,13
29136,8547.0,2672.2400304130147,2958,2958_6,13
29137,8529.499827006168,2600.7213128151425,2958,2958_7,13
29138,8410.495417163844,2691.7590923388975,2958,2958_8,13
29139,8436.48971400952,2715.716400377469,2958,2958_9,13
29140,8408.0,2609.1717462280217,2958,2958_10,13
29141,8419.015630304168,2605.9246096483835,2958,2958_11,13
29142,8531.832939658585,2652.0254834878306,2958,2958_12,13
29143,8518.07269840403,2779.922874181665,2959,2959_0,11
29144,8491.721219839446,2764.0,2959,2959_1,11
29145,8408.0,2814.4866445606644,2959,2959_2,11
29146,8507.419509637508,2878.050785416075,2959,2959_3,11
29147,8435.366842285088,2903.0,2959,2959_4,11
29148,8520.351498746142,2848.1953306776604,2959,2959_5,11
29149,8482.768951034208,2881.854789527126,2959,2959_6,11
29150,8462.1469680018,2834.3493341907765,2959,2959_7,11
29151,8547.0,2890.441254426693,2959,2959_8,11
29152,8457.87483654731,2780.491550562616,2959,2959_9,11
29153,8526.74137635712,2821.8877834085665,2959,2959_10,11
29154,8466.11182055869,3028.0363612419224,2960,2960_0,6
29155,8494.121087602727,3033.37160629894,2960,2960_1,6
29156,8407.0,3089.0,2960,2960_2,6
29157,8546.0,2964.155701295379,2960,2960_3,6
29158,8433.047613219094,2977.691077271075,2960,2960_4,6
29159,8528.05930232558,2950.0,2960,2960_5,6
29160,8473.227464214213,3181.6166540050654,2961,2961_0,19
29161,8418.096449930266,3213.2483741345914,2961,2961_1,19
29162,8430.880386158928,3252.2448352079405,2961,2961_2,19
29163,8546.0,3200.992563367449,2961,2961_3,19
29164,8448.101296449442,3255.7755260679337,2961,2961_4,19
29165,8469.46628659819,3276.0,2961,2961_5,19
29166,8496.374849674265,3208.272435854518,2961,2961_6,19
29167,8518.201659581013,3180.0125891727143,2961,2961_7,19
29168,8417.253341255864,3244.2702628760817,2961,2961_8,19
29169,8531.534789228888,3158.34920466071,2961,2961_9,19
29170,8514.427176077486,3233.613016756809,2961,2961_10,19
29171,8472.328189786605,3137.0,2961,2961_11,19
29172,8407.0,3191.7886759680073,2961,2961_12,19
29173,8503.021958308591,3193.5570060756368,2961,2961_13,19
29174,8439.35234715098,3220.893332665081,2961,2961_14,19
29175,8423.616784171107,3263.2029297042936,2961,2961_15,19
29176,8432.30906922462,3177.6918895116673,2961,2961_16,19
29177,8499.099644071437,3177.6759478561503,2961,2961_17,19
29178,8462.227433973796,3204.2794525461236,2961,2961_18,19
29179,8545.0,3373.110063678498,2962,2962_0,14
29180,8498.05147276647,3434.6586525542725,2962,2962_1,14
29181,8428.955890540241,3350.050320604644,2962,2962_2,14
29182,8488.990462367083,3358.7946395776776,2962,2962_3,14
29183,8444.508188153604,3324.0,2962,2962_4,14
29184,8441.137557497945,3402.9262432788873,2962,2962_5,14
29185,8410.679064352807,3355.2163745385274,2962,2962_6,14
29186,8453.661707279105,3456.705433690156,2962,2962_7,14
29187,8414.946369353664,3333.0752696952995,2962,2962_8,14
29188,8406.0,3343.675350024216,2962,2962_9,14
29189,8464.209615381998,3393.8138470441654,2962,2962_10,14
29190,8514.947515547223,3340.557561043419,2962,2962_11,14
29191,8504.399804571987,3407.144755596878,2962,2962_12,14
29192,8468.302122863312,3463.0,2962,2962_13,14
29193,8497.116795579243,3628.692983085855,2963,2963_0,11
29194,8437.796189063238,3533.4103166364325,2963,2963_1,11
29195,8420.639934930085,3571.685984906526,2963,2963_2,11
29196,8535.643848354792,3649.0,2963,2963_3,11
29197,8406.0,3597.7008713706,2963,2963_4,11
29198,8504.952047932908,3557.311334109283,2963,2963_5,11
29199,8497.5032097603,3510.0,2963,2963_6,11
29200,8545.0,3629.1227579647416,2963,2963_7,11
29201,8453.429987402937,3619.2167350175746,2963,2963_8,11
29202,8420.343834446034,3538.4606485122385,2963,2963_9,11
29203,8511.680114987039,3617.193380364939,2963,2963_10,11
29204,8453.07840822239,3711.431359364103,2964,2964_0,11
29205,8477.903988822287,3836.0,2964,2964_1,11
29206,8456.269537259159,3697.0,2964,2964_2,11
29207,8476.526209206628,3720.317135295637,2964,2964_3,11
29208,8421.03656150064,3781.681233119677,2964,2964_4,11
29209,8542.5336639987,3800.73054232302,2964,2964_5,11
29210,8529.577309696795,3813.843958310914,2964,2964_6,11
29211,8475.572299338068,3771.4335800017725,2964,2964_7,11
29212,8544.0,3765.1635087337527,2964,2964_8,11
29213,8405.0,3731.374548341468,2964,2964_9,11
29214,8439.784944164792,3724.05625203512,2964,2964_10,11
29215,8527.967176618486,3883.0,2965,2965_0,8
29216,8530.537412246558,3937.7682260216448,2965,2965_1,8
29217,8503.362481853184,3989.5992796596856,2965,2965_2,8
29218,8434.242378337436,4022.0,2965,2965_3,8
29219,8544.0,3920.7585474149973,2965,2965_4,8
29220,8518.347391198005,3976.759472688772,2965,2965_5,8
29221,8405.0,3961.370481607342,2965,2965_6,8
29222,8425.807776827149,4004.741592575271,2965,2965_7,8
29223,8473.630098539283,4185.916005178028,2966,2966_0,12
29224,8462.84980006724,4143.911364445739,2966,2966_1,12
29225,8544.0,4209.0,2966,2966_2,12
29226,8492.798272715732,4070.0,2966,2966_3,12
29227,8479.069014356532,4169.810314685315,2966,2966_4,12
29228,8514.075447458516,4130.0730514821,2966,2966_5,12
29229,8431.92972482652,4121.748066119274,2966,2966_6,12
29230,8505.05129825465,4201.815306404123,2966,2966_7,12
29231,8405.0,4157.153251624262,2966,2966_8,12
29232,8493.311006591426,4135.445054464766,2966,2966_9,12
29233,8474.253113620123,4128.0341601467835,2966,2966_10,12
29234,8446.36664920892,4142.72189508127,2966,2966_11,12
29235,8506.049625977317,4257.0,2967,2967_0,10
29236,8474.558183795541,4333.11863631365,2967,2967_1,10
29237,8482.465882121925,4308.9140057568475,2967,2967_2,10
29238,8494.424208171376,4327.670445215981,2967,2967_3,10
29239,8404.0,4306.907210944072,2967,2967_4,10
29240,8412.861643265804,4378.372357545419,2967,2967_5,10
29241,8489.074189645879,4396.0,2967,2967_6,10
29242,8425.967471141616,4269.021875699254,2967,2967_7,10
29243,8543.0,4350.536853544207,2967,2967_8,10
29244,8503.247247145187,4303.967934879373,2967,2967_9,10
29245,8496.871123907405,4583.0,2968,2968_0,11
